strategy,category,to_die_prior,VAX,to_infect,to_infect_VAX,to_be_infected,to_die_posterior,vaccinati
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
<70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.09422722722722723,0.00047949560838751547,5%
